id,name,description,status,reasons,countries,categories,website,logo_url,alternatives,alternatives_text,allOf
redrockdell,Red Rock Dell,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://www.redrockdeli.com.au/sites/brand-redrockdeli-com-au/themes/custom/pepsico_redrockdeli/redrockdelilogo.png,croky,,
rennie,Rennie,"Owned by **Bayer**.

There is a partnership between **Bayer** and the Israeli Innovation Authority. The Israel Innovation Authority (IIA) is the support arm of the Israeli government, charged with fostering the development of industrial research and development in the State of Israel.",avoid,operations_in_israel,global,,,https://seeklogo.com/images/R/rennie-logo-4194C0174A-seeklogo.com.png,,,
repossi,Repossi,"**Fred** is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/0/01/Repossi-logo.png,,,
rexona,Rexona,"Owned by **Unilever**.

**Rexona** and Ben & Jerry's are owned by **Unilever**. When Ben & Jerry's decided to stop selling its products in Israel, **Unilever** sold off the Israeli distribution rights to Avi Zinger to circumvent their decision and to force Ben & Jerry's brand name to continue selling in Israel.",avoid,operations_in_israel,global,,,https://cdn.sanity.io/images/92ui5egz/production/d806c6c7edf6271cb15478eae7c34485f4f35d41-1080x1080.jpg?w=375&h=375&fit=crop&auto=format,,,
rimowa,Rimowa,"**RIMOWA** is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/6/6e/RIMOWA_Logo.svg,,,
rindex,Rindex,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://static.wikia.nocookie.net/logopedia/images/6/6e/Rindex_3en1.png/revision/latest?cb=20180527174839,,,
ritz,Ritz,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/7/72/Ritz_crackers_logo.png,ulker,,
rockstar,Rockstar,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://assets.stickpng.com/images/623de9e470712bdafc63c39a.png,,,
roldgold,Rold Gold,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/3/36/Roldgold_brand_logo.png,croky,,
royal,Royal,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,,,,
royco,Royco,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://cdn.cookielaw.org/logos/d1e11f1a-eba2-4782-b269-bc5eb85f98f4/f63bc57c-cb85-4487-98cd-38708ae6c1cc/3b66adab-86cc-44f9-aaa5-6f6f1cff6b55/royco.jpg,,,
rubson,Rubson,"Owned by **Henkel**.

**Henkel** invests in Israeli technology namely by investing in Feelit. A company with its roots in Israel.",avoid,operations_in_israel,global,,,,,,
ruffles,Ruffles,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://seeklogo.com/images/R/ruffles-logo-3A4BA2B805-seeklogo.com.png,croky,,
sabra,Sabra,"Sabra was an Isareli hummus company, and is now a joint venture between Pepsi and Strauss.  Strauss is an Israeli food company.",avoid,operations_in_israel,,food,https://sabra.com/,,,Most hummus is not Israeli.  Any non-Israeli hummus at your local grocery store is preferred over Sabra.,
sabritas,Sabritas,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Sabritas_2001.svg/1200px-Sabritas_2001.svg.png,,,
sabritones,Sabritones,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://static.wikia.nocookie.net/logopedia/images/e/e7/Sabritones-809x397.jpg/revision/latest/scale-to-width-down/427?cb=20210827194456,croky,,
safeguard,Safeguard,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2020/04/Safeguard-Logo.png,,,
salvo,Salvo,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/en/f/fd/Logo_of_Salvo_brand_detergent%2C_2020.jpg,,,
sanpelegrino,Sanpelegrino,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2020/09/S.-Pellegrino-Logo.jpg,kizilay,,
scholl,Scholl,"Owned by **Reckitt Benckiser**

**Reckitt Benckiser** signs a cooperation agreement with the Israel Innovation Authority.",avoid,operations_in_israel,global,,,,,,
schwarzkopf,Schwarzkopf,"Owned by **Henkel**.

**Henkel** invests in Israeli technology namely by investing in Feelit. A company with its roots in Israel.",avoid,operations_in_israel,global,,,https://www.henkel.be/resource/image/214622/1x1/1000/1000/6aac5b37116440b0eb2c8b883ea367f4/AC066B0CBFDE347FB042913CD70B0F56/schwarzkopf-corporate.webp,duru,,
schweppes,Schweppes,"**Not applicable for these countries: Andorra, Austria, Belgium, Czech Republic, Denmark, Finland, France, Germany, Hungary, Italy, Liechtenstein, Luxembourg, Monaco, Netherlands, Norway, Poland, Portugal, San Marino, Slovakia, Spain, Sweden, and Switzerland**.

Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.",avoid,operations_in_settlements,global,,,https://upload.wikimedia.org/wikipedia/fr/5/52/Schweppes.png,,,
secret,Secret,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://seeklogo.com/images/S/secret-logo-985DDC2DD2-seeklogo.com.png,,,
seedsofchange,Seeds of Change,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://www.seedsofchange.com/sites/g/files/fnmzdf1856/files/SOC-logo-500w.png,,,
sephora,Sephora,"**Sephora** is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2018/08/Sephora-Logo.png,,,
sheba,Sheba,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://assets.stickpng.com/images/6027eb75ed4efb000419981b.png,,,
showtimenetworksinc,Showtime Networks Inc.,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
shuuemura,Shu Uemura,"**Shu Uemura** is owned by **L'Oreal.**

**34.70%** of L'Oreal is owned by Mrs. Francoise Bettencourt Meyers and her family. **20.1%** of L' Oreal is owned by **Nestle**. Nestle began **investing** in **Israel** in 1995 by buying 10% of Israeli food maker **Osem** Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant Nestle will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,,lush,,
sierramist,Sierra Mist,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/7/7a/Sierra_Mist_2018_Logo.svg,,,
signal,Signal,"Owned by **Unilever**.

**Signal** and Ben & Jerry's are owned by **Unilever**. When Ben & Jerry's decided to stop selling its products in Israel, **Unilever** sold off the Israeli distribution rights to Avi Zinger to circumvent their decision and to force Ben & Jerry's brand name to continue selling in Israel.",avoid,operations_in_israel,global,,,https://logowik.com/content/uploads/images/signal-plus.jpg,,,
silan,Silan,"Owned by **Henkel**.

**Henkel** invests in Israeli technology namely by investing in Feelit. A company with its roots in Israel.",avoid,operations_in_israel,global,,,https://www.henkel.be/resource/image/27920/1x1/1000/1000/dc8bf71e80d99921312b66f81675ba81/EAFF78A4316702A3E67FB47A944A5560/silan-logo.webp,,,
simply,Simply,"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.",avoid,operations_in_settlements,global,,,https://www.drinksimplybeverages.com/content/dam/nagbrands/us/simply/en/home/2022/simply-logo-transparent.png,,,
sirma,Sirma,"Owned by **Danone**.

**Danone** leads an investment of about NIS 12.5 million in Israel's Wilk, alongside Israeli milk firm Tara.",avoid,operations_in_israel,global,,,https://logowik.com/content/uploads/images/718_sirma_logo.jpg,kizilay,,
skii,Skii,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://cdn.freebiesupply.com/logos/large/2x/sk-ii-logo-png-transparent.png,,,
skinbetterscience,SkinBetter Science,"Owned by **L'Oreal**.

34.70% of **L'Oreal** is owned by Mrs. Francoise Bettencourt Meyers and her family. **L'Oreal** is owned by **Nestle**. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,https://delawarevalleyplasticsurgery.com/wp-content/uploads/2020/06/skinbetter-logo.png,,,
skinceuticals,SkinCeuticals,"Owned by **L'Oreal**.

34.70% of **L'Oreal** is owned by Mrs. Francoise Bettencourt Meyers and her family. 20.1% of **L'Oreal** is owned by **Nestle**. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,https://skintelligencepartners.com/wp-content/uploads/2018/09/SkinCeuticals-Logo-Cosmedic-Online-e1586272527991.png,,,
skittles,Skittles,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2017/10/skittles-logo-color.jpg,,,
smartfood,Smartfood,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/en/2/27/Smartfoodpopcorn.png,,,
smarties,Smarties,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://www.nestle.com/sites/default/files/styles/thumbnail/public/smarties-logo-round-2022.png?itok=R1mC_Uc1,ulker,,
smartwater,Smartwater,"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.",avoid,operations_in_settlements,global,,,https://www.coca-colahellenic.com/content/dam/cch/us/images/our-24-7-portfolio/brand-image/glaceau-smartwater-logo-300x300.png,spa,,
smashbox,smashbox,"Smashbox is owned by **Estee Lauder**.

**Ronald Lauder**, who together with his brother Leonard Lauder inherited the Estee Lauder company, is the president of the **World Jewish Congress**, and chairman of the Jewish National Fund, and is a **zionist** with extremist views and financially and politically supports **Israeli** occupation of Palestinian land.",avoid,operations_in_israel,global,,,,,,
smithsonianchanneltm,Smithsonian Channel(tm),"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
snackajacks,Snack a Jacks,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://www.snackajacks.nl/prod/s3fs-public/off_pack_purple_background_0.png,,,
snickers,Snickers,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2020/06/Snickers-Logo.png,tadelle,,
sobe,Sobe,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://cdn.worldvectorlogo.com/logos/sobe.svg,,,
sodastream,SodaStream,"SodaStream has long been a BDS target due to their operation of factories on stolen land and their racial discrimination against Palestinian workers.[^1]

[^1]: https://bdsmovement.net/Act-Now-Against-These-Companies-Profiting-From-Genocide",avoid,operations_in_israel,global,,https://sodastream.com/,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Soda_Stream_Logo.svg/2560px-Soda_Stream_Logo.svg.png,drinkmate,,
soulboost,Soulboost,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://mma.prnewswire.com/media/1810307/soulboost_horizontal_Logo.jpg?p=twitter,,,
sourpatchkids,Sour Patch Kids,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,https://i.pinimg.com/originals/c5/ed/93/c5ed936031d0577e7e565902b841da68.png,ulker,,
spa,spa,spa,support,,,,,https://cdn.worldvectorlogo.com/logos/spa-water-reine.svg,,,
sprite,Sprite,"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.",avoid,operations_in_settlements,global,,,https://1000logos.net/wp-content/uploads/2020/09/Sprite-Logo.png,uludag-icecek,,
stacys,Stacy's,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://m.media-amazon.com/images/S/abs-image-upload-na/f/AmazonStores/ATVPDKIKX0DER/97b94b04168436ab9a804d6070f99795.w3000.h3000.jpg,croky,,
starboardcruiseservices,Starboard Cruise Services,"**Starboard Cruise Services** is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://www.bwconfidential.com/wp-content/uploads/2023/03/logo_starboard_final.png,,,
starry,Starry,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://mma.prnewswire.com/media/1981197/STARRY_Lemon_Lime__Logo.jpg?p=twitter,,,
stellamccartney,Stella McCartney,"**Stella McCartney** is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://cdn.cookielaw.org/logos/db3cf2f9-09f6-47ab-b58f-c5e38cd9dd46/6a6a57b4-fe7b-44c6-afe5-6fc7ba649017/f2ad86fb-014b-47ef-ae6d-e1121cb87910/STELLA-Logo_updated_SMC_GREEN.png,,,
stmntstatementgroominggoods,STMNT STATEMENT GROOMING GOODS,"Owned by **Henkel**.

**Henkel** invests in Israeli technology namely by investing in Feelit. A company with its roots in Israel.",avoid,operations_in_israel,global,,,,duru,,
strepsils,Strepsils,"Owned by **Reckitt Benckiser**

**Reckitt Benckiser** signs a cooperation agreement with the Israel Innovation Authority.",avoid,operations_in_israel,global,,,,,,
stride,Stride,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,,,,
stylenanda,StyleNanda,"**StyleNanda** is owned By **L' Oreal**.

**34.70%** of L'Oreal is owned by Mrs. Francoise **Bettencourt** Meyers and her family. **20.1%** of L' Oreal is owned by **Nestle**. Nestle began investing in Israel in 1995 by buying 10% of Israeli food maker **Osem** Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a **53.8 percent stake** in Osem Swiss food giant Nestle will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,https://tukuz.com/wp-content/uploads/2020/05/3ce-stylenanda-logo-vector.png,,,
sunchips,SunChips,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://getvectorlogo.com/wp-content/uploads/2020/04/sunchips-vector-logo.png,,,
sunlight,Sunlight,"Owned by **Unilever**.

**Sunlight** and Ben & Jerry's are owned by **Unilever**. When Ben & Jerry's decided to stop selling its products in Israel, **Unilever** sold off the Israeli distribution rights to Avi Zinger to circumvent their decision and to force Ben & Jerry's brand name to continue selling in Israel.",avoid,operations_in_israel,global,,,https://www.careline.be/sk-eu/content/dam/brands/sunlight/indonesia/1928579-sunlight-logo.jpg.rendition.1960.1960.jpg,,,
sunsilk,Sunsilk,"Owned by **Unilever**.

**Sunsilk** and Ben & Jerry's are owned by **Unilever**. When Ben & Jerry's decided to stop selling its products in Israel, **Unilever** sold off the Israeli distribution rights to Avi Zinger to circumvent their decision and to force Ben & Jerry's brand name to continue selling in Israel.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/7/7e/Sunsilk_%282022%29.png,duru,,
supradyn,Supradyn,"Owned by **Bayer**.

There is a partnership between **Bayer** and the Israeli Innovation Authority. The Israel Innovation Authority (IIA) is the support arm of the Israeli government, charged with fostering the development of industrial research and development in the State of Israel.",avoid,operations_in_israel,global,,,https://static.wikia.nocookie.net/logopedia/images/3/30/Supradyn_logo.gif/revision/latest/scale-to-width-down/200?cb=20151004164527,,,
suziwan,Suzi Wan,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://www.quellesauce.com/wp-content/uploads/2020/10/brand-suziwan-324x324.png,,,
sweetearth,Sweet Earth,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://goodnes.com/sites/g/files/jgfbjl131/files/gdn_brand/Logo_Light_0.svg,,,
swiffer,Swiffer,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/en/e/ef/Swiffer_logo.svg,,,
swoodoo,Swoodoo,"Owned By **Kayak**, which is a sister company of **Booking.com**.

**Booking.com** allows listings in occupied Palestinian territory, and after announcing it will remove 200 of such listings, it reversed its decision, showing it is knowingly complicit in Israels occupation.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/f/f3/Swoodoo-logo.png,,,
syoss,Syoss,"Owned by **Henkel**.

**Henkel** invests in Israeli technology namely by investing in Feelit. A company with its roots in Israel.",avoid,operations_in_israel,global,,,https://www.henkel.be/resource/image/35476/1x1/1000/1000/6095ce588d11650ef84c212a64e7566f/51ED2150AC7FB0DE697FF2F1C733F682/syoss-logo.webp,,,
tacobell,Taco Bell,"Owned by **Yum! Brands**.

**Yum! Brands** is an investor in Israeli start ups.",avoid,operations_in_israel,global,,,https://logowik.com/content/uploads/images/taco-bell5450.jpg,,,
tadelle,tadelle,tadelle,support,,,,,https://marmarabati.com/images/1680430833.png,,,
tagheuer,Tag Heuer,"Tag Heuer is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/TAG_Heuer_Logo.svg/2366px-TAG_Heuer_Logo.svg.png,,,
takami,TAKAMI,"**TAKAMI** is owned by **L'Oreal.**

**34.70%** of L'Oreal is owned by Mrs. Francoise Bettencourt Meyers and her family. **20.1%** of L' Oreal is owned by **Nestle**. Nestle began **investing** in **Israel** in 1995 by buying 10% of Israeli food maker **Osem** Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant Nestle will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,,lush,,
tampax,Tampax,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://logowik.com/content/uploads/images/tampax3061.jpg,,,
tang,Tang,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,,,,
tastybite,Tasty Bite,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://static.wikia.nocookie.net/logopedia/images/3/3c/Tasty_Bite.png/revision/latest?cb=20200620190621,,,
tatesbakeshop,Tate's Bake Shop,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,,,,
tazo,Tazo,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://seekvectorlogo.net/wp-content/uploads/2018/08/tazo-vector-logo.png,,,
telefe,Telefe,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
temptations,Temptations,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://photos.prnewswire.com/prnfull/20160805/396309LOGO,,,
teroson,Teroson,"Owned by **Henkel**.

**Henkel** invests in Israeli technology namely by investing in Feelit. A company with its roots in Israel.",avoid,operations_in_israel,global,,,https://www.henkel.nl/resource/image/22598/1x1/1000/1000/a710b5a3f8f9d3e1aeedcf0fe7bf4433/2646E74A06742F88D5B6D2BF13FDEC25/teroson-logo.webp,,,
theartofshaving,The Art Of Shaving,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://mma.prnewswire.com/media/74925/the_art_of_shaving_logo.jpg?p=twitter,,,
thecwtelevisionnetwork,THE CW TELEVISION NETWORK,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
thehabitburgergrill,The Habit Burger Grill,"Owned by **Yum! Brands**.

**Yum! Brands** is an investor in Israeli start ups.",avoid,operations_in_israel,global,,,https://logowik.com/content/uploads/images/t_the-habit-burger-grill1998.jpg,,,
theordinary,The Ordinary,"**The Ordinary** is owned by **Estee Lauder**.

**Ronald Lauder**, who together with his brother Leonard Lauder inherited the Estee Lauder company, is the president of the **World Jewish Congress**, and chairman of the Jewish National Fund, and is a **zionist** with extremist views and financially and politically supports **Israeli** occupation of Palestinian land.",avoid,operations_in_israel,global,,,https://logovectordl.com/wp-content/uploads/2020/12/the-ordinary-logo-vector.png,,,
